geoid,cbsa,metro_name,hri,interval,year
36081053100,35620,"New York-Newark-Jersey City, N",3,3,2010
34013009300,35620,"New York-Newark-Jersey City, N",3,3,2010
25017354400,14460,"Boston-Cambridge-Newton, MA-NH",3,3,2010
47157006000,32820,"Memphis, TN-MS-AR",3,3,2010
17031231100,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
09003502800,25540,Hartford-West Hartford-East Ha,3,3,2010
17031161200,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
48201332800,26420,Houston-The Woodlands-Sugar La,3,3,2010
36047043000,35620,"New York-Newark-Jersey City, N",3,3,2010
36081047900,35620,"New York-Newark-Jersey City, N",3,3,2010
36081018900,35620,"New York-Newark-Jersey City, N",3,3,2010
06037535701,31100,"Los Angeles-Long Beach, CA",3,3,2010
17031161100,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
06073007905,41740,"San Diego-Carlsbad, CA",3,3,2010
36055010100,40380,"Rochester, NY",3,3,2010
17031210400,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
18097320902,26900,"Indianapolis-Carmel-Anderson,",3,3,2010
36005022800,35620,"New York-Newark-Jersey City, N",3,3,2010
36055008800,40380,"Rochester, NY",3,3,2010
39153510500,10420,"Akron, OH",3,3,2010
36081064500,35620,"New York-Newark-Jersey City, N",3,3,2010
17031250200,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
17031220901,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
06001406202,41860,"San Francisco-Oakland-Hayward,",3,3,2010
06075016900,41860,"San Francisco-Oakland-Hayward,",3,3,2010
18089020100,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
06037700102,31100,"Los Angeles-Long Beach, CA",3,3,2010
36081071701,35620,"New York-Newark-Jersey City, N",3,3,2010
36029016600,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2010
41051008301,38900,"Portland-Vancouver-Hillsboro,",3,3,2010
41051000702,38900,"Portland-Vancouver-Hillsboro,",3,3,2010
36119001303,35620,"New York-Newark-Jersey City, N",3,3,2010
08031002901,19740,"Denver-Aurora-Lakewood, CO",3,3,2010
26081004300,24340,"Grand Rapids-Wyoming, MI",3,3,2010
39035105400,17460,"Cleveland-Elyria, OH",3,3,2010
34003021100,35620,"New York-Newark-Jersey City, N",3,3,2010
36055013800,40380,"Rochester, NY",3,3,2010
17031062500,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
39003013600,30620,"Lima, OH",3,3,2010
48113019900,19100,"Dallas-Fort Worth-Arlington, T",3,3,2010
17031191000,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
36005037200,35620,"New York-Newark-Jersey City, N",3,3,2010
17031110200,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
17031490901,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
17031031100,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
06001401100,41860,"San Francisco-Oakland-Hayward,",3,3,2010
34003050000,35620,"New York-Newark-Jersey City, N",3,3,2010
34003046300,35620,"New York-Newark-Jersey City, N",3,3,2010
06037433302,31100,"Los Angeles-Long Beach, CA",3,3,2010
18163000900,21780,"Evansville, IN-KY",3,3,2010
36081026700,35620,"New York-Newark-Jersey City, N",3,3,2010
36005041400,35620,"New York-Newark-Jersey City, N",3,3,2010
17031290900,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
34003043001,35620,"New York-Newark-Jersey City, N",3,3,2010
55079021000,33340,"Milwaukee-Waukesha-West Allis,",3,3,2010
36047028200,35620,"New York-Newark-Jersey City, N",3,3,2010
18089010500,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
17031710400,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
17031640100,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
25017341600,14460,"Boston-Cambridge-Newton, MA-NH",3,3,2010
17143002500,37900,"Peoria, IL",3,3,2010
34003003200,35620,"New York-Newark-Jersey City, N",3,3,2010
12086005202,33100,Miami-Fort Lauderdale-West Pal,3,3,2010
25025010701,14460,"Boston-Cambridge-Newton, MA-NH",3,3,2010
17031817400,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
36119002405,35620,"New York-Newark-Jersey City, N",3,3,2010
36047017600,35620,"New York-Newark-Jersey City, N",3,3,2010
36081010300,35620,"New York-Newark-Jersey City, N",3,3,2010
26163535300,19820,"Detroit-Warren-Dearborn, MI",3,3,2010
36055010901,40380,"Rochester, NY",3,3,2010
36081056800,35620,"New York-Newark-Jersey City, N",3,3,2010
01073002100,13820,"Birmingham-Hoover, AL",3,3,2010
27137001600,20260,"Duluth, MN-WI",3,3,2010
55079100500,33340,"Milwaukee-Waukesha-West Allis,",3,3,2010
39095004702,45780,"Toledo, OH",3,3,2010
06037271901,31100,"Los Angeles-Long Beach, CA",3,3,2010
26125141700,19820,"Detroit-Warren-Dearborn, MI",3,3,2010
36081049900,35620,"New York-Newark-Jersey City, N",3,3,2010
13121001300,12060,"Atlanta-Sandy Springs-Roswell,",3,3,2010
06037542104,31100,"Los Angeles-Long Beach, CA",3,3,2010
24510151200,12580,"Baltimore-Columbia-Towson, MD",3,3,2010
36081003200,35620,"New York-Newark-Jersey City, N",3,3,2010
06075030202,41860,"San Francisco-Oakland-Hayward,",3,3,2010
36047012200,35620,"New York-Newark-Jersey City, N",3,3,2010
06001401200,41860,"San Francisco-Oakland-Hayward,",3,3,2010
36029009900,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2010
06037300200,31100,"Los Angeles-Long Beach, CA",3,3,2010
55079006600,33340,"Milwaukee-Waukesha-West Allis,",3,3,2010
18089012600,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
36029010400,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2010
36081014800,35620,"New York-Newark-Jersey City, N",3,3,2010
06037572301,31100,"Los Angeles-Long Beach, CA",3,3,2010
06037311200,31100,"Los Angeles-Long Beach, CA",3,3,2010
06037430901,31100,"Los Angeles-Long Beach, CA",3,3,2010
26125165100,19820,"Detroit-Warren-Dearborn, MI",3,3,2010
39035124202,17460,"Cleveland-Elyria, OH",3,3,2010
37081010100,24660,"Greensboro-High Point, NC",3,3,2010
48029151000,41700,"San Antonio-New Braunfels, TX",3,3,2010
40109101600,36420,"Oklahoma City, OK",3,3,2010
17031040402,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
42003428100,38300,"Pittsburgh, PA",3,3,2010
27123032600,33460,Minneapolis-St. Paul-Bloomingt,3,3,2010
39035111902,17460,"Cleveland-Elyria, OH",3,3,2010
09009351300,35300,"New Haven-Milford, CT",3,3,2010
36029006800,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2010
36055006100,40380,"Rochester, NY",3,3,2010
12086006801,33100,Miami-Fort Lauderdale-West Pal,3,3,2010
17031051400,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
06037134001,31100,"Los Angeles-Long Beach, CA",3,3,2010
18003000100,23060,"Fort Wayne, IN",3,3,2010
17031835100,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
13121001202,12060,"Atlanta-Sandy Springs-Roswell,",3,3,2010
36063021300,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2010
36119001502,35620,"New York-Newark-Jersey City, N",3,3,2010
36029006100,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2010
09003503000,25540,Hartford-West Hartford-East Ha,3,3,2010
48029151100,41700,"San Antonio-New Braunfels, TX",3,3,2010
09009141500,35300,"New Haven-Milford, CT",3,3,2010
17031301200,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
36005019300,35620,"New York-Newark-Jersey City, N",3,3,2010
26065003200,29620,"Lansing-East Lansing, MI",3,3,2010
09009142000,35300,"New Haven-Milford, CT",3,3,2010
36081025100,35620,"New York-Newark-Jersey City, N",3,3,2010
34017018200,35620,"New York-Newark-Jersey City, N",3,3,2010
36005024800,35620,"New York-Newark-Jersey City, N",3,3,2010
36081014400,35620,"New York-Newark-Jersey City, N",3,3,2010
51760021000,40060,"Richmond, VA",3,3,2010
09003500200,25540,Hartford-West Hartford-East Ha,3,3,2010
09009165600,35300,"New Haven-Milford, CT",3,3,2010
26077001603,28020,"Kalamazoo-Portage, MI",3,3,2010
26049000400,22420,"Flint, MI",3,3,2010
17031251800,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
36029005500,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2010
36081097202,35620,"New York-Newark-Jersey City, N",3,3,2010
36081077908,35620,"New York-Newark-Jersey City, N",3,3,2010
36093020900,10580,"Albany-Schenectady-Troy, NY",3,3,2010
42101034803,37980,Philadelphia-Camden-Wilmington,3,3,2010
06067003501,40900,Sacramento--Roseville--Arden-A,3,3,2010
06037432902,31100,"Los Angeles-Long Beach, CA",3,3,2010
18003000600,23060,"Fort Wayne, IN",3,3,2010
06037554001,31100,"Los Angeles-Long Beach, CA",3,3,2010
09009140900,35300,"New Haven-Milford, CT",3,3,2010
36029002400,15380,Buffalo-Cheektowaga-Niagara Fa,3,3,2010
36005028900,35620,"New York-Newark-Jersey City, N",3,3,2010
36081024300,35620,"New York-Newark-Jersey City, N",3,3,2010
34007601000,37980,Philadelphia-Camden-Wilmington,3,3,2010
55101000200,39540,"Racine, WI",3,3,2010
36081092900,35620,"New York-Newark-Jersey City, N",3,3,2010
12103020301,45300,Tampa-St. Petersburg-Clearwate,3,3,2010
36081004002,35620,"New York-Newark-Jersey City, N",3,3,2010
36081013500,35620,"New York-Newark-Jersey City, N",3,3,2010
09003504500,25540,Hartford-West Hartford-East Ha,3,3,2010
34017011200,35620,"New York-Newark-Jersey City, N",3,3,2010
09003511300,25540,Hartford-West Hartford-East Ha,3,3,2010
29510113500,41180,"St. Louis, MO-IL",3,3,2010
06037430801,31100,"Los Angeles-Long Beach, CA",3,3,2010
55079016100,33340,"Milwaukee-Waukesha-West Allis,",3,3,2010
17031640300,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
31109001002,30700,"Lincoln, NE",3,3,2010
36005030200,35620,"New York-Newark-Jersey City, N",3,3,2010
17031820300,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
36081030903,35620,"New York-Newark-Jersey City, N",3,3,2010
06075035202,41860,"San Francisco-Oakland-Hayward,",3,3,2010
36047068800,35620,"New York-Newark-Jersey City, N",3,3,2010
26163536500,19820,"Detroit-Warren-Dearborn, MI",3,3,2010
55079020900,33340,"Milwaukee-Waukesha-West Allis,",3,3,2010
18163000100,21780,"Evansville, IN-KY",3,3,2010
36005020501,35620,"New York-Newark-Jersey City, N",3,3,2010
48201311400,26420,Houston-The Woodlands-Sugar La,3,3,2010
06037432401,31100,"Los Angeles-Long Beach, CA",3,3,2010
36081044601,35620,"New York-Newark-Jersey City, N",3,3,2010
06075021300,41860,"San Francisco-Oakland-Hayward,",3,3,2010
18097341904,26900,"Indianapolis-Carmel-Anderson,",3,3,2010
06037271902,31100,"Los Angeles-Long Beach, CA",3,3,2010
18003002900,23060,"Fort Wayne, IN",3,3,2010
18097310311,26900,"Indianapolis-Carmel-Anderson,",3,3,2010
36081032800,35620,"New York-Newark-Jersey City, N",3,3,2010
04013113100,38060,"Phoenix-Mesa-Scottsdale, AZ",3,3,2010
36005028300,35620,"New York-Newark-Jersey City, N",3,3,2010
36081018300,35620,"New York-Newark-Jersey City, N",3,3,2010
39035101700,17460,"Cleveland-Elyria, OH",3,3,2010
18003001200,23060,"Fort Wayne, IN",3,3,2010
09003496700,25540,Hartford-West Hartford-East Ha,3,3,2010
17143002100,37900,"Peoria, IL",3,3,2010
17031230600,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
36081097204,35620,"New York-Newark-Jersey City, N",3,3,2010
26163514300,19820,"Detroit-Warren-Dearborn, MI",3,3,2010
17031150501,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
26163535100,19820,"Detroit-Warren-Dearborn, MI",3,3,2010
26163579200,19820,"Detroit-Warren-Dearborn, MI",3,3,2010
06037542103,31100,"Los Angeles-Long Beach, CA",3,3,2010
41051000902,38900,"Portland-Vancouver-Hillsboro,",3,3,2010
39035121401,17460,"Cleveland-Elyria, OH",3,3,2010
36081025500,35620,"New York-Newark-Jersey City, N",3,3,2010
06037101110,31100,"Los Angeles-Long Beach, CA",3,3,2010
18003001100,23060,"Fort Wayne, IN",3,3,2010
17031230400,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
12086005409,33100,Miami-Fort Lauderdale-West Pal,3,3,2010
36081133900,35620,"New York-Newark-Jersey City, N",3,3,2010
36081032900,35620,"New York-Newark-Jersey City, N",3,3,2010
17031292500,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
17031611900,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
42003561700,38300,"Pittsburgh, PA",3,3,2010
06037535607,31100,"Los Angeles-Long Beach, CA",3,3,2010
42101020000,37980,Philadelphia-Camden-Wilmington,3,3,2010
24005430800,12580,"Baltimore-Columbia-Towson, MD",3,3,2010
06001401300,41860,"San Francisco-Oakland-Hayward,",3,3,2010
06037570304,31100,"Los Angeles-Long Beach, CA",3,3,2010
06037103400,31100,"Los Angeles-Long Beach, CA",3,3,2010
34021002800,45940,"Trenton, NJ",3,3,2010
42003515100,38300,"Pittsburgh, PA",3,3,2010
06037570202,31100,"Los Angeles-Long Beach, CA",3,3,2010
39099812301,49660,"Youngstown-Warren-Boardman, OH",3,3,2010
06037311000,31100,"Los Angeles-Long Beach, CA",3,3,2010
44007018200,39300,"Providence-Warwick, RI-MA",3,3,2010
53063000200,44060,"Spokane-Spokane Valley, WA",3,3,2010
17031220702,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
17031160602,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
39035106500,17460,"Cleveland-Elyria, OH",3,3,2010
36081140901,35620,"New York-Newark-Jersey City, N",3,3,2010
25017368600,14460,"Boston-Cambridge-Newton, MA-NH",3,3,2010
12086003602,33100,Miami-Fort Lauderdale-West Pal,3,3,2010
36081055200,35620,"New York-Newark-Jersey City, N",3,3,2010
40109101300,36420,"Oklahoma City, OK",3,3,2010
36005046201,35620,"New York-Newark-Jersey City, N",3,3,2010
06037576501,31100,"Los Angeles-Long Beach, CA",3,3,2010
36005020100,35620,"New York-Newark-Jersey City, N",3,3,2010
36081065900,35620,"New York-Newark-Jersey City, N",3,3,2010
34001010102,12100,"Atlantic City-Hammonton, NJ",3,3,2010
17031170300,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
17031831100,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
06037540502,31100,"Los Angeles-Long Beach, CA",3,3,2010
36005024000,35620,"New York-Newark-Jersey City, N",3,3,2010
12086002705,33100,Miami-Fort Lauderdale-West Pal,3,3,2010
17031230800,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
39017000600,17140,"Cincinnati, OH-KY-IN",3,3,2010
17031150502,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
25017356100,14460,"Boston-Cambridge-Newton, MA-NH",3,3,2010
06037219700,31100,"Los Angeles-Long Beach, CA",3,3,2010
44007000600,39300,"Providence-Warwick, RI-MA",3,3,2010
39095005400,45780,"Toledo, OH",3,3,2010
25021402200,14460,"Boston-Cambridge-Newton, MA-NH",3,3,2010
34039033900,35620,"New York-Newark-Jersey City, N",3,3,2010
25025160601,14460,"Boston-Cambridge-Newton, MA-NH",3,3,2010
09003502700,25540,Hartford-West Hartford-East Ha,3,3,2010
17031170500,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
24510130600,12580,"Baltimore-Columbia-Towson, MD",3,3,2010
06037211120,31100,"Los Angeles-Long Beach, CA",3,3,2010
17031060500,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
48029141000,41700,"San Antonio-New Braunfels, TX",3,3,2010
36047029400,35620,"New York-Newark-Jersey City, N",3,3,2010
25025100700,14460,"Boston-Cambridge-Newton, MA-NH",3,3,2010
18089021900,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
06037302301,31100,"Los Angeles-Long Beach, CA",3,3,2010
42101017000,37980,Philadelphia-Camden-Wilmington,3,3,2010
26163500300,19820,"Detroit-Warren-Dearborn, MI",3,3,2010
51710000201,47260,Virginia Beach-Norfolk-Newport,3,3,2010
08031000501,19740,"Denver-Aurora-Lakewood, CO",3,3,2010
06037181600,31100,"Los Angeles-Long Beach, CA",3,3,2010
06037460200,31100,"Los Angeles-Long Beach, CA",3,3,2010
06037401002,31100,"Los Angeles-Long Beach, CA",3,3,2010
06067001300,40900,Sacramento--Roseville--Arden-A,3,3,2010
39095002900,45780,"Toledo, OH",3,3,2010
17163502200,41180,"St. Louis, MO-IL",3,3,2010
13121006602,12060,"Atlanta-Sandy Springs-Roswell,",3,3,2010
42003561600,38300,"Pittsburgh, PA",3,3,2010
34017017800,35620,"New York-Newark-Jersey City, N",3,3,2010
36081096400,35620,"New York-Newark-Jersey City, N",3,3,2010
41051000401,38900,"Portland-Vancouver-Hillsboro,",3,3,2010
06067001400,40900,Sacramento--Roseville--Arden-A,3,3,2010
42003420000,38300,"Pittsburgh, PA",3,3,2010
17031843400,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
06037310601,31100,"Los Angeles-Long Beach, CA",3,3,2010
12086005303,33100,Miami-Fort Lauderdale-West Pal,3,3,2010
36081066900,35620,"New York-Newark-Jersey City, N",3,3,2010
26081014000,24340,"Grand Rapids-Wyoming, MI",3,3,2010
25021417200,14460,"Boston-Cambridge-Newton, MA-NH",3,3,2010
36081069500,35620,"New York-Newark-Jersey City, N",3,3,2010
39035150300,17460,"Cleveland-Elyria, OH",3,3,2010
26017280800,13020,"Bay City, MI",3,3,2010
39035106600,17460,"Cleveland-Elyria, OH",3,3,2010
34039031300,35620,"New York-Newark-Jersey City, N",3,3,2010
09003504300,25540,Hartford-West Hartford-East Ha,3,3,2010
37021002000,11700,"Asheville, NC",3,3,2010
36119002404,35620,"New York-Newark-Jersey City, N",3,3,2010
17031730500,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
21111003900,31140,"Louisville/Jefferson County, K",3,3,2010
36081045200,35620,"New York-Newark-Jersey City, N",3,3,2010
06037131020,31100,"Los Angeles-Long Beach, CA",3,3,2010
17031822200,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
41051000802,38900,"Portland-Vancouver-Hillsboro,",3,3,2010
34003021200,35620,"New York-Newark-Jersey City, N",3,3,2010
25021417901,14460,"Boston-Cambridge-Newton, MA-NH",3,3,2010
39035178206,17460,"Cleveland-Elyria, OH",3,3,2010
40109105904,36420,"Oklahoma City, OK",3,3,2010
36081011400,35620,"New York-Newark-Jersey City, N",3,3,2010
31055000500,36540,"Omaha-Council Bluffs, NE-IA",3,3,2010
06001405302,41860,"San Francisco-Oakland-Hayward,",3,3,2010
34003019203,35620,"New York-Newark-Jersey City, N",3,3,2010
18089010600,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
36081062200,35620,"New York-Newark-Jersey City, N",3,3,2010
34003029100,35620,"New York-Newark-Jersey City, N",3,3,2010
34007604700,37980,Philadelphia-Camden-Wilmington,3,3,2010
36005018900,35620,"New York-Newark-Jersey City, N",3,3,2010
39035170101,17460,"Cleveland-Elyria, OH",3,3,2010
36055003700,40380,"Rochester, NY",3,3,2010
36081048500,35620,"New York-Newark-Jersey City, N",3,3,2010
34003011300,35620,"New York-Newark-Jersey City, N",3,3,2010
39095002000,45780,"Toledo, OH",3,3,2010
39095003000,45780,"Toledo, OH",3,3,2010
36081093900,35620,"New York-Newark-Jersey City, N",3,3,2010
36081035200,35620,"New York-Newark-Jersey City, N",3,3,2010
36047087800,35620,"New York-Newark-Jersey City, N",3,3,2010
06037275101,31100,"Los Angeles-Long Beach, CA",3,3,2010
34001000500,12100,"Atlantic City-Hammonton, NJ",3,3,2010
06037201601,31100,"Los Angeles-Long Beach, CA",3,3,2010
22071005400,35380,"New Orleans-Metairie, LA",3,3,2010
08031004005,19740,"Denver-Aurora-Lakewood, CO",3,3,2010
39035171205,17460,"Cleveland-Elyria, OH",3,3,2010
09009140700,35300,"New Haven-Milford, CT",3,3,2010
48029160702,41700,"San Antonio-New Braunfels, TX",3,3,2010
08031003004,19740,"Denver-Aurora-Lakewood, CO",3,3,2010
26145001900,40980,"Saginaw, MI",3,3,2010
36067006103,45060,"Syracuse, NY",3,3,2010
55079004700,33340,"Milwaukee-Waukesha-West Allis,",3,3,2010
34039031904,35620,"New York-Newark-Jersey City, N",3,3,2010
08005006300,19740,"Denver-Aurora-Lakewood, CO",3,3,2010
51740212300,47260,Virginia Beach-Norfolk-Newport,3,3,2010
09009140500,35300,"New Haven-Milford, CT",3,3,2010
39113003800,19380,"Dayton, OH",3,3,2010
36005019400,35620,"New York-Newark-Jersey City, N",3,3,2010
18163002300,21780,"Evansville, IN-KY",3,3,2010
06037533703,31100,"Los Angeles-Long Beach, CA",3,3,2010
36081014201,35620,"New York-Newark-Jersey City, N",3,3,2010
34003029200,35620,"New York-Newark-Jersey City, N",3,3,2010
41051004002,38900,"Portland-Vancouver-Hillsboro,",3,3,2010
06037302504,31100,"Los Angeles-Long Beach, CA",3,3,2010
09003496100,25540,Hartford-West Hartford-East Ha,3,3,2010
17031817500,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
12057000700,45300,Tampa-St. Petersburg-Clearwate,3,3,2010
09009180100,35300,"New Haven-Milford, CT",3,3,2010
18003002100,23060,"Fort Wayne, IN",3,3,2010
51650011300,47260,Virginia Beach-Norfolk-Newport,3,3,2010
26081012901,24340,"Grand Rapids-Wyoming, MI",3,3,2010
25023510100,14460,"Boston-Cambridge-Newton, MA-NH",3,3,2010
34017006100,35620,"New York-Newark-Jersey City, N",3,3,2010
09009142603,35300,"New Haven-Milford, CT",3,3,2010
34021002701,45940,"Trenton, NJ",3,3,2010
36001013400,10580,"Albany-Schenectady-Troy, NY",3,3,2010
36119002402,35620,"New York-Newark-Jersey City, N",3,3,2010
36119001504,35620,"New York-Newark-Jersey City, N",3,3,2010
39035117900,17460,"Cleveland-Elyria, OH",3,3,2010
18163002100,21780,"Evansville, IN-KY",3,3,2010
06037275311,31100,"Los Angeles-Long Beach, CA",3,3,2010
36081063900,35620,"New York-Newark-Jersey City, N",3,3,2010
06037432402,31100,"Los Angeles-Long Beach, CA",3,3,2010
36081093800,35620,"New York-Newark-Jersey City, N",3,3,2010
17031250400,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
36005028400,35620,"New York-Newark-Jersey City, N",3,3,2010
34003021300,35620,"New York-Newark-Jersey City, N",3,3,2010
26145001800,40980,"Saginaw, MI",3,3,2010
36007001300,13780,"Binghamton, NY",3,3,2010
18097310201,26900,"Indianapolis-Carmel-Anderson,",3,3,2010
25025140102,14460,"Boston-Cambridge-Newton, MA-NH",3,3,2010
17031819400,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
34017006300,35620,"New York-Newark-Jersey City, N",3,3,2010
17031222900,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
06037208903,31100,"Los Angeles-Long Beach, CA",3,3,2010
06037208802,31100,"Los Angeles-Long Beach, CA",3,3,2010
17031650301,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
36005051600,35620,"New York-Newark-Jersey City, N",3,3,2010
48029160902,41700,"San Antonio-New Braunfels, TX",3,3,2010
12103028200,45300,Tampa-St. Petersburg-Clearwate,3,3,2010
17031831400,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
17031670500,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
06037183820,31100,"Los Angeles-Long Beach, CA",3,3,2010
17031250800,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
24005401101,12580,"Baltimore-Columbia-Towson, MD",3,3,2010
06067001200,40900,Sacramento--Roseville--Arden-A,3,3,2010
06037201401,31100,"Los Angeles-Long Beach, CA",3,3,2010
36081079701,35620,"New York-Newark-Jersey City, N",3,3,2010
34003007001,35620,"New York-Newark-Jersey City, N",3,3,2010
06037302302,31100,"Los Angeles-Long Beach, CA",3,3,2010
09009351000,35300,"New Haven-Milford, CT",3,3,2010
40109103200,36420,"Oklahoma City, OK",3,3,2010
26081013300,24340,"Grand Rapids-Wyoming, MI",3,3,2010
36081067900,35620,"New York-Newark-Jersey City, N",3,3,2010
18141010500,43780,"South Bend-Mishawaka, IN-MI",3,3,2010
39035101300,17460,"Cleveland-Elyria, OH",3,3,2010
36055003400,40380,"Rochester, NY",3,3,2010
06037620102,31100,"Los Angeles-Long Beach, CA",3,3,2010
06037460302,31100,"Los Angeles-Long Beach, CA",3,3,2010
39035172102,17460,"Cleveland-Elyria, OH",3,3,2010
36081059000,35620,"New York-Newark-Jersey City, N",3,3,2010
06001427700,41860,"San Francisco-Oakland-Hayward,",3,3,2010
36081122701,35620,"New York-Newark-Jersey City, N",3,3,2010
39095007901,45780,"Toledo, OH",3,3,2010
34001012401,12100,"Atlantic City-Hammonton, NJ",3,3,2010
34003041100,35620,"New York-Newark-Jersey City, N",3,3,2010
12031001400,27260,"Jacksonville, FL",3,3,2010
44007014700,39300,"Providence-Warwick, RI-MA",3,3,2010
17031813701,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
17031230500,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
51740211600,47260,Virginia Beach-Norfolk-Newport,3,3,2010
36081094201,35620,"New York-Newark-Jersey City, N",3,3,2010
17031836200,16980,"Chicago-Naperville-Elgin, IL-I",3,3,2010
34007605100,37980,Philadelphia-Camden-Wilmington,3,3,2010
51710006400,47260,Virginia Beach-Norfolk-Newport,3,3,2010
36081021200,35620,"New York-Newark-Jersey City, N",3,3,2010
12086007103,33100,Miami-Fort Lauderdale-West Pal,3,3,2010
26125184200,19820,"Detroit-Warren-Dearborn, MI",3,3,2010
29189212102,41180,"St. Louis, MO-IL",3,3,2010
06037541700,31100,"Los Angeles-Long Beach, CA",3,3,2010
36081094500,35620,"New York-Newark-Jersey City, N",3,3,2010
36081157902,35620,"New York-Newark-Jersey City, N",3,3,2010
36005011000,35620,"New York-Newark-Jersey City, N",3,3,2010
12103020400,45300,Tampa-St. Petersburg-Clearwate,3,3,2010
39035171206,17460,"Cleveland-Elyria, OH",3,3,2010
06037275400,31100,"Los Angeles-Long Beach, CA",3,3,2010
39153502102,10420,"Akron, OH",3,3,2010
08031004006,19740,"Denver-Aurora-Lakewood, CO",3,3,2010
06037433401,31100,"Los Angeles-Long Beach, CA",3,3,2010
06037481300,31100,"Los Angeles-Long Beach, CA",3,3,2010
06037432602,31100,"Los Angeles-Long Beach, CA",3,3,2010
48113005901,19100,"Dallas-Fort Worth-Arlington, T",3,3,2010
09003504900,25540,Hartford-West Hartford-East Ha,3,3,2010
36047028600,35620,"New York-Newark-Jersey City, N",3,3,2010
39035171203,17460,"Cleveland-Elyria, OH",3,3,2010
06037572500,31100,"Los Angeles-Long Beach, CA",3,3,2010
42003471000,38300,"Pittsburgh, PA",3,3,2010
06037620303,31100,"Los Angeles-Long Beach, CA",3,3,2010
27137002600,20260,"Duluth, MN-WI",3,3,2010
36081071702,35620,"New York-Newark-Jersey City, N",3,3,2010
36081048900,35620,"New York-Newark-Jersey City, N",3,3,2010
36067006101,45060,"Syracuse, NY",3,3,2010
06001427600,41860,"San Francisco-Oakland-Hayward,",3,3,2010
26163535400,19820,"Detroit-Warren-Dearborn, MI",3,3,2010
31109003103,30700,"Lincoln, NE",3,3,2010
36119001401,35620,"New York-Newark-Jersey City, N",3,3,2010
06073002710,41740,"San Diego-Carlsbad, CA",3,3,2010
18163003000,21780,"Evansville, IN-KY",3,3,2010
